,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,825,Tether USDt,USDT,tether,114723,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139329876218.59555,141572991338.46188,True,,4,,,,2025-01-26T03:15:00.000Z,0.9997251515103632,61899671970.92203,-39.931,-0.00426011,-0.00493748,0.05849584,0.10334077,0.01824297,0.10979624,139291581612.5556,3.8691,141534080215.62,,2025-01-26T03:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-01-25 22:16:46.050072
4,5426,Solana,SOL,solana,832,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486612563.11848724,592770647.3374908,True,,5,,,,2025-01-26T03:15:00.000Z,256.25968282126485,4653714737.336275,-37.2602,0.88272102,2.46513214,1.32116056,35.66237748,9.8462377,45.9441516,124699181081.58626,3.4638,151903218072.46,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
5,1839,BNB,BNB,bnb,2344,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480994.68,142480994.68,False,,6,,,,2025-01-26T03:15:00.000Z,688.6962619263156,1441305633.6759331,-15.5305,0.01385943,0.83270054,-2.9098719,-0.11413782,11.64233818,17.05180617,98126128431.65927,2.7256,98126128431.66,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
6,74,Dogecoin,DOGE,dogecoin,1156,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147777506383.7052,147777506383.7052,True,,7,,,,2025-01-26T03:15:00.000Z,0.35401967654830624,1393277377.680494,-32.4845,0.28559267,1.1866894,-12.28282074,12.75513758,-9.15725074,143.68690504,52316145011.07458,1.4532,52316145011.07,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
7,3408,USDC,USDC,usd-coin,25177,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,52179332430.53584,52179332430.53584,False,,8,,,,2025-01-26T03:15:00.000Z,0.9998985471944509,6812303045.913341,-30.405,0.00305897,0.00589638,-0.01803617,-0.00497163,-0.01206332,0.00504788,52174038690.86909,1.4492,52174038690.87,,2025-01-26T03:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-01-25 22:16:46.050072
8,2010,Cardano,ADA,cardano,1452,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35180226133.471306,44995094872.69515,False,,9,,,,2025-01-26T03:15:00.000Z,0.9787559836408151,490423682.4685068,-43.9911,0.2748499,0.20052685,-11.71544741,12.97403603,3.04734236,190.49676734,34432856833.972015,0.9565,44044019263.84,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
9,1958,TRON,TRX,tron,1111,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86134845315.64182,86134831263.11794,True,,10,,,,2025-01-26T03:15:00.000Z,0.25201380772901405,447445864.28737295,-40.0434,0.14615493,-1.53882359,3.01292069,-1.13673465,28.18913987,54.02352548,21707170346.144524,0.603,21707166804.71,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
10,1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-26T03:15:00.000Z,25.24988732552385,412229190.6564907,-43.0665,1.00293446,1.08867921,4.8664273,10.30600779,45.01760619,131.89446637,16111952356.352962,0.4475,25249887325.52,,2025-01-26T03:15:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-25 22:16:46.050072
11,5805,Avalanche,AVAX,avalanche,853,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411587821.4600089,449924121.4600089,False,,12,,,,2025-01-26T03:15:00.000Z,37.13128432965169,589606249.5099227,-3.6284,0.21110075,4.60885157,-6.40084839,-0.70653363,-13.36124044,45.95144035,15282784425.253508,0.4245,26576669193.77,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
12,4642,Hedera,HBAR,hedera,309,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.467636,50000000000.0,False,,13,,,,2025-01-26T03:15:00.000Z,0.3432497170382684,383061569.32727104,-38.7437,2.67476961,3.05704848,-3.15234584,19.13560599,152.4564428,611.54702727,13135316524.045876,0.3649,17162485851.91,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
13,512,Stellar,XLM,stellar,666,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30519751090.906586,50001786894.45155,False,,14,,,,2025-01-26T03:15:00.000Z,0.4197367144659119,292861388.9142541,-26.1923,0.65480163,-3.00657113,-13.46789069,17.22137339,-2.33181945,348.32302923,12810260049.21456,0.3558,20987594108.63,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
14,11419,Toncoin,TON,toncoin,668,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2488819017.5697436,5120736483.103635,True,,15,,,,2025-01-26T03:15:00.000Z,5.1013067252117565,108047963.58475776,-38.3319,0.14656887,0.90213514,-3.84543876,-11.1780237,-18.06037109,2.6414628,12696229192.16345,0.3527,26122447459.29,,2025-01-26T03:15:00.000Z,,,,,,2025-01-25 22:16:46.050072
0,1,Bitcoin,BTC,bitcoin,11878,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season']",21000000.0,19815131.0,19815131.0,False,,1,,,,2025-01-26T03:16:00.000Z,104726.9980249172,22172142028.92588,-55.7437,0.13627768,0.24587672,0.1860182,8.95568086,12.78729856,54.43132037,2075179185100.4753,57.6419,2199266958523.26,,2025-01-26T03:16:00.000Z,,,,,,2025-01-25 22:17:46.221379
1,1027,Ethereum,ETH,ethereum,9896,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'binance-labs-portfolio', 'solana-ecosystem', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'tezos-ecosystem', 'near-protocol-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'osmosis-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'zksync-era-ecosystem', 'viction-ecosystem', 'klaytn-ecosystem', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'starknet-ecosystem']",,120508314.25647931,120508314.25647931,True,,2,,,,2025-01-26T03:17:00.000Z,3326.929195152173,12603087987.670935,-48.748,0.01515199,0.93391421,-0.55782788,-1.01154255,-1.02352375,33.7229966,400922628958.45386,11.1368,400922628958.45,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
2,52,XRP,XRP,xrp,1517,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57641211234.0,99986586496.0,False,,3,,,,2025-01-26T03:17:00.000Z,3.1261675671273164,3079003664.7412863,-52.0012,0.21474698,0.2322088,-3.64354793,44.41513356,127.83727069,507.93655603,180196085089.66553,5.0053,312616756712.73,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
3,825,Tether USDt,USDT,tether,114723,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139329876218.59555,141572991338.46188,True,,4,,,,2025-01-26T03:16:00.000Z,0.9997811074771654,61857212511.84688,-40.0109,0.00074732,-0.00257438,0.06401333,0.10752411,0.00120223,0.09444342,139299377950.48383,3.8694,141542002069.22,,2025-01-26T03:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-01-25 22:17:46.221379
4,5426,Solana,SOL,solana,832,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486612563.11848724,592770647.3374908,True,,5,,,,2025-01-26T03:16:00.000Z,256.8752285751981,4673790364.4273,-36.9839,1.02597416,2.70072119,1.55334878,36.00941903,10.11554236,46.29188727,124998713378.62442,3.4721,152268095527.49,,2025-01-26T03:16:00.000Z,,,,,,2025-01-25 22:17:46.221379
5,1839,BNB,BNB,bnb,2344,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480994.68,142480994.68,False,,6,,,,2025-01-26T03:17:00.000Z,688.7442971450129,1446406755.3528893,-15.3141,0.01626831,0.80242931,-2.91398603,-0.10152588,11.66638762,17.10221276,98132972537.39893,2.7258,98132972537.4,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
6,74,Dogecoin,DOGE,dogecoin,1156,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147777506383.7052,147777506383.7052,True,,7,,,,2025-01-26T03:17:00.000Z,0.35410132502917163,1393694222.959304,-32.4461,0.23658952,1.19333581,-12.29251821,12.78679973,-9.05000347,144.0032534,52328210819.97688,1.4536,52328210819.98,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
7,3408,USDC,USDC,usd-coin,25177,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,52179332430.53584,52179332430.53584,False,,8,,,,2025-01-26T03:17:00.000Z,0.9999478940395972,6817765782.018368,-30.352,0.003432,-0.0056757,-0.0129607,-0.01129468,0.01281371,-0.00747192,52176613576.30637,1.4494,52176613576.31,,2025-01-26T03:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-01-25 22:17:46.221379
8,2010,Cardano,ADA,cardano,1452,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35180226133.471306,44995094872.69515,False,,9,,,,2025-01-26T03:16:00.000Z,0.9787572763954602,490456277.81209797,-43.98,0.23093932,0.17678934,-11.72596453,12.98182949,3.07798703,190.5527719,34432902313.372765,0.9565,44044077437.8,,2025-01-26T03:16:00.000Z,,,,,,2025-01-25 22:17:46.221379
9,1958,TRON,TRX,tron,1111,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86134845315.64182,86134831263.11794,True,,10,,,,2025-01-26T03:17:00.000Z,0.25189761536554744,447829642.5482336,-39.9648,0.04707746,-1.61269534,2.95421963,-1.18991394,28.15034672,53.96086366,21697162134.89047,0.6027,21697158595.09,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
10,1975,Chainlink,LINK,chainlink,1922,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-01-26T03:17:00.000Z,25.270415339747068,412334997.94561356,-43.0804,1.03095426,0.9647537,4.95100484,10.41602542,45.23505401,132.15422626,16125051281.622252,0.4479,25270415339.75,,2025-01-26T03:17:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-01-25 22:17:46.221379
11,5805,Avalanche,AVAX,avalanche,853,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411587821.4600089,449924121.4600089,False,,12,,,,2025-01-26T03:17:00.000Z,37.125721753742425,590008517.1761461,-3.6703,0.27050737,4.46801441,-6.43309864,-0.70615868,-13.34859842,45.95389146,15280494936.753307,0.4244,26572687787.19,,2025-01-26T03:17:00.000Z,,,,,,2025-01-25 22:17:46.221379
12,4642,Hedera,HBAR,hedera,309,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'defi', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets', 'layer-1', 'made-in-america']",50000000000.0,38267523240.467636,50000000000.0,False,,13,,,,2025-01-26T03:16:00.000Z,0.3420988261661404,383825863.2612968,-38.6435,2.26842971,2.50168096,-3.47628091,18.75046502,151.97026802,609.26709396,13091274780.849476,0.3636,17104941308.31,,2025-01-26T03:16:00.000Z,,,,,,2025-01-25 22:17:46.221379
